### single symbol backtest metrics ###

update: 2023-12-23

note: symbols younger than 2021-05-01 are not optimized on their own,
instead the best config from among the older symbols is chosen

metric abbreviation comments:
adg_w_per_exp            average daily gain, recent data weighted heavier
adg_per_exp              average daily gain for whole backtest
exp_rts_mean             exposure ratios mean: average wallet exposure during backtest
time_at_max_exp          ratio of hours spent at >90% exposure to hours spent at <90% exposure
hrs_stuck_max            how many hours in a stretch with no fills
pa_dist_mean             price action distance mean: the average distance between position price and market price
pa_dist_std              price action distance std: the standard deviation of the distance between position price and market price
pa_dist_1pct_worst_mean  mean of 1% highest pa_dist_mean
loss_profit_rt           loss to profit ratio: abs(sum(losses)) / sum(profit)
drawdown_max             max drawdown
drawdown_1pct_worst_mean mean of 1% worst drawdowns from hourly samples
sharpe_ratio             sharpe ratio (excluding risk free return) from daily samples
n_days                   backtest number of days
score                    used internally by optimizer
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                                   long                                                                                                                   |
+---------------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | time_at_max_exp | pa_dist_mean | pa_dist_std | hrs_stuck_max | pa_dist_1pct_worst_mean | loss_profit_rt | drawdown_1pct_worst_mean | drawdown_max | n_days  | score         |
| RNDRUSDT      | 0.001653      | 0.001829    | 0.04907      | 0.01121         | 0.009329     | 0.01047     | 78.0          | 0.07288                 | 0.0            | 0.06795                  | 0.1248       | 319.88  | 271999999.998 |
| SUIUSDT       | 0.001724      | 0.001392    | 0.07198      | 0.01253         | 0.01088      | 0.009878    | 100.5         | 0.07689                 | 0.0            | 0.07124                  | 0.1334       | 230.29  | 271999999.998 |
| SOLUSDT       | 0.001543      | 0.002628    | 0.05242      | 0.02838         | 0.01171      | 0.01285     | 107.9         | 0.08537                 | 0.0            | 0.07788                  | 0.1938       | 1191.67 | 271999999.998 |
| STXUSDT       | 0.001595      | 0.001456    | 0.0681       | 0.005653        | 0.01175      | 0.01044     | 106.1         | 0.06391                 | 0.0            | 0.05303                  | 0.105        | 301.38  | 271999999.998 |
| RDNTUSDT      | 0.001621      | 0.001351    | 0.06243      | 0.04311         | 0.01065      | 0.01294     | 83.95         | 0.09173                 | 0.0            | 0.08394                  | 0.1344       | 258.46  | 271999999.998 |
| MDTUSDT       | 0.001636      | 0.001055    | 0.03042      | 0.007246        | 0.007142     | 0.006536    | 48.98         | 0.0325                  | 0.0            | 0.02044                  | 0.04942      | 172.46  | 271999999.998 |
| CRVUSDT       | 0.0007455     | 0.001682    | 0.04567      | 0.01815         | 0.01385      | 0.01599     | 97.32         | 0.1054                  | 0.0            | 0.09348                  | 0.243        | 1204.67 | 271999999.999 |
| XEMUSDT       | 0.0006034     | 0.00123     | 0.03305      | 0.01636         | 0.01112      | 0.01296     | 112.5         | 0.07757                 | 0.0            | 0.07063                  | 0.1644       | 1021.67 | 271999999.999 |
| AAVEUSDT      | 0.001099      | 0.002386    | 0.04043      | 0.02184         | 0.009521     | 0.01267     | 98.4          | 0.08199                 | 0.0            | 0.07357                  | 0.2256       | 1158.67 | 271999999.999 |
| EGLDUSDT      | 0.0006738     | 0.001368    | 0.04096      | 0.01416         | 0.00964      | 0.01521     | 88.4          | 0.095                   | 0.0            | 0.08425                  | 0.2451       | 1191.67 | 271999999.999 |
| ALPHAUSDT     | 0.0009048     | 0.00172     | 0.03022      | 0.008663        | 0.01226      | 0.01125     | 115.6         | 0.05538                 | 0.0            | 0.03501                  | 0.2421       | 1120.67 | 271999999.999 |
| LEVERUSDT     | 0.001348      | 0.0005877   | 0.01895      | 0.006646        | 0.01543      | 0.01276     | 72.15         | 0.05672                 | 0.0            | 0.02597                  | 0.09259      | 264.46  | 271999999.999 |
| KNCUSDT       | 0.0005318     | 0.0005977   | 0.01417      | 0.004125        | 0.01629      | 0.01268     | 115.6         | 0.0513                  | 0.0            | 0.02028                  | 0.1086       | 1275.62 | 271999999.999 |
| ETHUSDT       | 0.0005048     | 0.001561    | 0.03962      | 0.02779         | 0.005532     | 0.008505    | 119.6         | 0.0522                  | 0.0            | 0.04955                  | 0.1176       | 1448.96 | 271999999.999 |
| LRCUSDT       | 0.0009388     | 0.001813    | 0.05063      | 0.01354         | 0.01047      | 0.01055     | 114.0         | 0.06494                 | 0.0            | 0.05712                  | 0.2153       | 1156.67 | 271999999.999 |
| XVGUSDT       | 0.001412      | 0.001083    | 0.02585      | 0.01572         | 0.00913      | 0.007552    | 44.93         | 0.03616                 | 0.0            | 0.03402                  | 0.08306      | 167.46  | 271999999.999 |
| OMGUSDT       | 0.001064      | 0.001804    | 0.08269      | 0.02454         | 0.01446      | 0.01446     | 114.3         | 0.09059                 | 0.0            | 0.08188                  | 0.2059       | 1265.58 | 271999999.999 |
| IDEXUSDT      | 0.0008935     | 0.0008369   | 0.07855      | 0.02737         | 0.01315      | 0.01215     | 110.5         | 0.09766                 | 0.0            | 0.08876                  | 0.1246       | 230.46  | 271999999.999 |
| ACHUSDT       | 0.001143      | 0.001312    | 0.06347      | 0.03426         | 0.008711     | 0.01073     | 66.5          | 0.08041                 | 0.0            | 0.07502                  | 0.1121       | 300.38  | 271999999.999 |
| QNTUSDT       | 0.000549      | 0.00049     | 0.02133      | 0.002504        | 0.007884     | 0.007838    | 101.6         | 0.04013                 | 0.0            | 0.01741                  | 0.06527      | 425.88  | 271999999.999 |
| UMAUSDT       | 0.001235      | 0.000915    | 0.03901      | 0.003616        | 0.007402     | 0.006579    | 98.22         | 0.03957                 | 0.0            | 0.03004                  | 0.1018       | 223.46  | 271999999.999 |
| RSRUSDT       | 0.0005651     | 0.001115    | 0.03071      | 0.003696        | 0.01548      | 0.01189     | 104.6         | 0.04812                 | 0.0            | 0.02087                  | 0.1573       | 1156.67 | 271999999.999 |
| TRBUSDT       | 0.001003      | 0.001299    | 0.03153      | 0.01448         | 0.01551      | 0.01498     | 115.5         | 0.0766                  | 0.0            | 0.0633                   | 0.1943       | 1202.67 | 271999999.999 |
| MANAUSDT      | 0.0008604     | 0.001391    | 0.01927      | 0.008913        | 0.009093     | 0.009666    | 84.02         | 0.0601                  | 0.0            | 0.05254                  | 0.2476       | 1009.67 | 271999999.999 |
| ROSEUSDT      | 0.0008427     | 0.000713    | 0.02384      | 0.002956        | 0.01118      | 0.009655    | 107.2         | 0.05022                 | 0.0            | 0.02592                  | 0.09502      | 718.83  | 271999999.999 |
| FTMUSDT       | 0.0005158     | 0.0009338   | 0.01368      | 0.004636        | 0.01194      | 0.01079     | 102.5         | 0.05246                 | 0.0            | 0.03464                  | 0.2405       | 1181.67 | 271999999.999 |
| HBARUSDT      | 0.001092      | 0.00177     | 0.07056      | 0.01209         | 0.01154      | 0.01115     | 116.7         | 0.06262                 | 0.0            | 0.05237                  | 0.1484       | 1007.67 | 271999999.999 |
| GALUSDT       | 0.0009016     | 0.001349    | 0.04487      | 0.01555         | 0.00924      | 0.01207     | 115.1         | 0.07481                 | 0.0            | 0.05999                  | 0.1037       | 593.38  | 271999999.999 |
| BANDUSDT      | 0.0007411     | 0.001306    | 0.03556      | 0.01133         | 0.01314      | 0.01237     | 106.8         | 0.07125                 | 0.0            | 0.05925                  | 0.1436       | 1238.67 | 271999999.999 |
| AGIXUSDT      | 0.0009896     | 0.001061    | 0.03758      | 0.01814         | 0.008893     | 0.01101     | 76.37         | 0.0798                  | 0.0            | 0.07373                  | 0.09843      | 306.38  | 271999999.999 |
| FXSUSDT       | 0.0006945     | 0.0003882   | 0.01172      | 0.0007486       | 0.01716      | 0.0124      | 75.92         | 0.05008                 | 0.0            | 0.006567                 | 0.0663       | 333.83  | 271999999.999 |
| ETCUSDT       | 0.0007151     | 0.001411    | 0.02138      | 0.008434        | 0.005943     | 0.005666    | 70.58         | 0.03016                 | 0.0            | 0.02522                  | 0.1286       | 1433.62 | 271999999.999 |
| DEFIUSDT      | 0.0005221     | 0.001287    | 0.04421      | 0.016           | 0.01063      | 0.01069     | 117.0         | 0.06209                 | 0.0            | 0.05681                  | 0.1805       | 1208.67 | 271999999.999 |
| ENJUSDT       | 0.0007027     | 0.001216    | 0.05038      | 0.01179         | 0.01192      | 0.01632     | 109.7         | 0.1011                  | 0.0            | 0.07355                  | 0.2392       | 1176.67 | 271999999.999 |
| SNXUSDT       | 0.00125       | 0.00168     | 0.05961      | 0.02342         | 0.0165       | 0.01599     | 110.2         | 0.08521                 | 0.0            | 0.06381                  | 0.2473       | 1222.67 | 271999999.999 |
| MTLUSDT       | 0.0009214     | 0.001071    | 0.03389      | 0.01017         | 0.0136       | 0.01267     | 116.5         | 0.06351                 | 0.0            | 0.04462                  | 0.2361       | 993.67  | 271999999.999 |
| HOTUSDT       | 0.0008899     | 0.001458    | 0.01675      | 0.004595        | 0.009199     | 0.008026    | 110.3         | 0.03578                 | 0.0            | 0.01535                  | 0.1276       | 994.67  | 271999999.999 |
| 1000SHIBUSDT  | 0.0009478     | 0.002434    | 0.04293      | 0.003462        | 0.008503     | 0.008642    | 111.9         | 0.05009                 | 0.0            | 0.03362                  | 0.2155       | 953.25  | 271999999.999 |
| ZENUSDT       | 0.0006415     | 0.001948    | 0.0369       | 0.01082         | 0.01271      | 0.01165     | 119.0         | 0.06189                 | 0.0            | 0.04349                  | 0.1131       | 1120.67 | 271999999.999 |
| SPELLUSDT     | 0.0007481     | 0.00067     | 0.0371       | 0.004215        | 0.01173      | 0.009022    | 118.0         | 0.04032                 | 0.0            | 0.01723                  | 0.06459      | 469.46  | 271999999.999 |
| OGNUSDT       | 0.0007366     | 0.001902    | 0.04114      | 0.01272         | 0.01489      | 0.01435     | 114.0         | 0.07531                 | 0.0            | 0.0406                   | 0.09143      | 992.67  | 271999999.999 |
| WOOUSDT       | 0.0005031     | 0.0002587   | 0.00903      | 8.052e-05       | 0.01311      | 0.01053     | 58.85         | 0.04927                 | 0.0            | 0.008879                 | 0.02413      | 620.83  | 271999999.999 |
| SUSHIUSDT     | 0.0007648     | 0.001603    | 0.031        | 0.00656         | 0.01525      | 0.01251     | 103.8         | 0.05312                 | 0.0            | 0.03322                  | 0.2485       | 1201.67 | 271999999.999 |
| RENUSDT       | 0.0005034     | 0.0007908   | 0.03724      | 0.006325        | 0.01593      | 0.01956     | 91.42         | 0.1309                  | 0.0            | 0.09767                  | 0.2256       | 1162.67 | 271999999.999 |
| CELOUSDT      | 0.0005169     | 0.0007947   | 0.04163      | 0.01067         | 0.01158      | 0.01265     | 118.2         | 0.08352                 | 0.0            | 0.06207                  | 0.138        | 813.83  | 271999999.999 |
| NEARUSDT      | 0.0007901     | 0.001302    | 0.02433      | 0.008127        | 0.00804      | 0.007419    | 78.73         | 0.0386                  | 0.0            | 0.03054                  | 0.1594       | 1160.62 | 271999999.999 |
| APEUSDT       | 0.0007561     | 0.001102    | 0.02866      | 0.004878        | 0.006957     | 0.006944    | 66.53         | 0.04366                 | 0.0            | 0.03406                  | 0.157        | 642.33  | 271999999.999 |
| EDUUSDT       | 0.001135      | 0.001197    | 0.02906      | 0.00273         | 0.01148      | 0.009753    | 114.6         | 0.04884                 | 0.0            | 0.01217                  | 0.05172      | 233.46  | 271999999.999 |
| API3USDT      | 0.0006908     | 0.0007763   | 0.0316       | 0.007314        | 0.01255      | 0.01038     | 82.07         | 0.04752                 | 0.0            | 0.03284                  | 0.09006      | 665.83  | 271999999.999 |
| GRTUSDT       | 0.0007784     | 0.001649    | 0.06056      | 0.01284         | 0.01278      | 0.01749     | 108.5         | 0.1145                  | 0.0            | 0.09811                  | 0.2446       | 1094.67 | 271999999.999 |
| AMBUSDT       | 0.001118      | 0.001179    | 0.06722      | 0.02342         | 0.01672      | 0.01714     | 85.22         | 0.104                   | 0.0            | 0.09126                  | 0.1808       | 264.46  | 271999999.999 |
| BELUSDT       | 0.0007241     | 0.001612    | 0.02919      | 0.009198        | 0.01568      | 0.0139      | 118.5         | 0.07827                 | 0.0            | 0.06615                  | 0.1754       | 1125.67 | 271999999.999 |
| CELRUSDT      | 0.0009024     | 0.001867    | 0.03946      | 0.01457         | 0.01445      | 0.01319     | 111.1         | 0.06727                 | 0.0            | 0.05924                  | 0.1844       | 995.67  | 271999999.999 |
| APTUSDT       | 0.0008643     | 0.0004866   | 0.01563      | 0.004684        | 0.008811     | 0.01071     | 60.5          | 0.06917                 | 0.0            | 0.04412                  | 0.1297       | 426.88  | 271999999.999 |
| DENTUSDT      | 0.0006449     | 0.001648    | 0.03127      | 0.007002        | 0.01028      | 0.01038     | 105.6         | 0.06456                 | 0.0            | 0.0467                   | 0.1069       | 1000.79 | 271999999.999 |
| BALUSDT       | 0.0005637     | 0.0004588   | 0.01655      | 0.0008854       | 0.01392      | 0.01032     | 119.9         | 0.04241                 | 0.0            | 0.01303                  | 0.1913       | 1204.67 | 271999999.999 |
| YFIUSDT       | 0.001279      | 0.00256     | 0.02593      | 0.009424        | 0.01029      | 0.01342     | 116.2         | 0.08151                 | 0.0            | 0.06461                  | 0.203        | 1205.67 | 271999999.999 |
| ATAUSDT       | 0.0005288     | 0.0008732   | 0.03533      | 0.01008         | 0.01415      | 0.01276     | 115.8         | 0.06463                 | 0.0            | 0.03574                  | 0.08007      | 840.83  | 271999999.999 |
| STGUSDT       | 0.0005816     | 0.0008275   | 0.02554      | 0.001419        | 0.009975     | 0.008635    | 117.9         | 0.04086                 | 0.0            | 0.01109                  | 0.02778      | 481.46  | 271999999.999 |
| OCEANUSDT     | 0.0009317     | 0.001533    | 0.04047      | 0.01244         | 0.01337      | 0.0129      | 102.4         | 0.06955                 | 0.0            | 0.05931                  | 0.1755       | 1141.67 | 271999999.999 |
| BLZUSDT       | 0.001022      | 0.001175    | 0.02456      | 0.007224        | 0.01369      | 0.01352     | 111.7         | 0.06709                 | 0.0            | 0.04477                  | 0.2392       | 1188.67 | 271999999.999 |
| SANDUSDT      | 0.000806      | 0.001878    | 0.03218      | 0.009284        | 0.008007     | 0.009532    | 86.05         | 0.05914                 | 0.0            | 0.05166                  | 0.1757       | 1058.67 | 271999999.999 |
| AVAXUSDT      | 0.0007567     | 0.001605    | 0.06182      | 0.02143         | 0.01294      | 0.01775     | 117.4         | 0.1048                  | 0.0            | 0.09103                  | 0.241        | 1182.67 | 271999999.999 |
| SFPUSDT       | 0.0008113     | 0.001536    | 0.04084      | 0.0187          | 0.01345      | 0.0149      | 98.75         | 0.08502                 | 0.0            | 0.0727                   | 0.2032       | 1028.67 | 271999999.999 |
| ONEUSDT       | 0.0005331     | 0.001275    | 0.03942      | 0.01096         | 0.01337      | 0.01215     | 90.68         | 0.0692                  | 0.0            | 0.05216                  | 0.1562       | 1006.67 | 271999999.999 |
| LINAUSDT      | 0.000688      | 0.001129    | 0.04384      | 0.008472        | 0.01896      | 0.01784     | 115.8         | 0.1003                  | 0.0            | 0.06545                  | 0.2073       | 1005.67 | 271999999.999 |
| PHBUSDT       | 0.0006551     | 0.0005773   | 0.04249      | 0.0124          | 0.01563      | 0.01304     | 99.48         | 0.06556                 | 0.0            | 0.06011                  | 0.1124       | 306.38  | 271999999.999 |
| KAVAUSDT      | 0.0005478     | 0.0005677   | 0.02381      | 0.009266        | 0.01772      | 0.01598     | 116.6         | 0.07674                 | 0.0            | 0.04606                  | 0.2363       | 1239.67 | 271999999.999 |
| 1000FLOKIUSDT | 0.001127      | 0.001215    | 0.0371       | 0.0265          | 0.009934     | 0.01145     | 75.05         | 0.09883                 | 0.0            | 0.08985                  | 0.1428       | 227.29  | 271999999.999 |
| DOGEUSDT      | 0.0009267     | 0.002376    | 0.0399       | 0.01238         | 0.007695     | 0.009051    | 107.8         | 0.06876                 | 0.0            | 0.06274                  | 0.1519       | 1257.58 | 271999999.999 |
| IMXUSDT       | 0.000934      | 0.001265    | 0.05426      | 0.01323         | 0.01117      | 0.009279    | 96.48         | 0.04991                 | 0.0            | 0.04658                  | 0.1045       | 676.83  | 271999999.999 |
| 1INCHUSDT     | 0.0007963     | 0.0008923   | 0.01785      | 0.003686        | 0.01149      | 0.009692    | 103.6         | 0.04174                 | 0.0            | 0.02105                  | 0.2382       | 1089.54 | 271999999.999 |
| XLMUSDT       | 0.0006163     | 0.001935    | 0.0276       | 0.007851        | 0.008417     | 0.009055    | 109.2         | 0.05082                 | 0.0            | 0.03432                  | 0.1274       | 1429.62 | 271999999.999 |
| JOEUSDT       | 0.0006699     | 0.0006317   | 0.04414      | 0.01051         | 0.01634      | 0.01273     | 92.8          | 0.06807                 | 0.0            | 0.0637                   | 0.09338      | 265.46  | 271999999.999 |
| BICOUSDT      | 0.001469      | 0.001305    | 0.02197      | 0.0002525       | 0.006643     | 0.005284    | 27.4          | 0.02275                 | 0.0            | 0.002764                 | 0.004843     | 82.46   | 271999999.999 |
| LITUSDT       | 0.0008513     | 0.0009115   | 0.01448      | 0.003443        | 0.01374      | 0.01182     | 108.4         | 0.05176                 | 0.0            | 0.02017                  | 0.1389       | 1034.67 | 271999999.999 |
| MATICUSDT     | 0.001186      | 0.003118    | 0.04686      | 0.02369         | 0.008016     | 0.01196     | 115.5         | 0.08865                 | 0.0            | 0.08071                  | 0.1877       | 1153.67 | 271999999.999 |
| LDOUSDT       | 0.000833      | 0.001023    | 0.02017      | 0.0061          | 0.008334     | 0.006863    | 74.12         | 0.03189                 | 0.0            | 0.01932                  | 0.07512      | 453.46  | 271999999.999 |
| BLUEBIRDUSDT  | 0.000577      | 0.0003467   | 0.02218      | 0.009192        | 0.005505     | 0.004764    | 79.53         | 0.02731                 | 0.0            | 0.02546                  | 0.06142      | 412.46  | 271999999.999 |
| RLCUSDT       | 0.001125      | 0.002763    | 0.0549       | 0.02611         | 0.01418      | 0.01456     | 117.1         | 0.09402                 | 0.0            | 0.08477                  | 0.2201       | 1236.67 | 271999999.999 |
| VETUSDT       | 0.000713      | 0.00179     | 0.03923      | 0.01326         | 0.005823     | 0.007749    | 98.68         | 0.05079                 | 0.0            | 0.04462                  | 0.163        | 1404.62 | 271999999.999 |
| XVSUSDT       | 0.001237      | 0.0008577   | 0.05993      | 0.01873         | 0.0111       | 0.01271     | 90.58         | 0.08893                 | 0.0            | 0.07835                  | 0.1324       | 250.88  | 271999999.999 |
| OXTUSDT       | 0.000988      | 0.001135    | 0.02755      | 0.007438        | 0.006407     | 0.005045    | 38.12         | 0.02048                 | 0.0            | 0.007809                 | 0.03166      | 130.46  | 271999999.999 |
| SXPUSDT       | 0.0005631     | 0.002422    | 0.02748      | 0.006571        | 0.01549      | 0.01342     | 112.1         | 0.06232                 | 0.0            | 0.03989                  | 0.1667       | 1246.58 | 271999999.999 |
| IDUSDT        | 0.001035      | 0.0008201   | 0.03531      | 0.01779         | 0.01289      | 0.0121      | 105.7         | 0.0773                  | 0.0            | 0.07135                  | 0.1204       | 271.38  | 271999999.999 |
| AGLDUSDT      | 0.001001      | 0.0009461   | 0.03779      | 0.001621        | 0.01119      | 0.009658    | 94.63         | 0.05035                 | 0.0            | 0.02936                  | 0.05437      | 143.88  | 271999999.999 |
| ANKRUSDT      | 0.0008983     | 0.00149     | 0.02097      | 0.007579        | 0.007878     | 0.007998    | 93.6          | 0.03897                 | 0.0            | 0.0273                   | 0.2346       | 1057.67 | 271999999.999 |
| CHZUSDT       | 0.0005143     | 0.001422    | 0.01554      | 7.45e-05        | 0.0105       | 0.008864    | 105.1         | 0.04146                 | 0.0            | 0.0121                   | 0.08648      | 1062.67 | 271999999.999 |
| KEYUSDT       | 0.001183      | 0.001469    | 0.02954      | 0.01263         | 0.008385     | 0.008611    | 69.4          | 0.05271                 | 0.0            | 0.04383                  | 0.1525       | 209.46  | 271999999.999 |
| GALAUSDT      | 0.0008731     | 0.001319    | 0.0304       | 0.007175        | 0.008225     | 0.008316    | 93.65         | 0.04452                 | 0.0            | 0.03408                  | 0.1219       | 822.83  | 271999999.999 |
| MAGICUSDT     | 0.000651      | 0.0006474   | 0.00983      | 0.000152        | 0.01147      | 0.008753    | 77.87         | 0.03454                 | 0.0            | 0.003007                 | 0.01311      | 328.83  | 271999999.999 |
| RUNEUSDT      | 0.0008948     | 0.002208    | 0.05267      | 0.01954         | 0.009698     | 0.01439     | 113.5         | 0.09705                 | 0.0            | 0.08726                  | 0.2205       | 1201.67 | 271999999.999 |
| CFXUSDT       | 0.0009893     | 0.0009657   | 0.03207      | 0.01806         | 0.009223     | 0.008993    | 76.35         | 0.05481                 | 0.0            | 0.05173                  | 0.09057      | 302.38  | 271999999.999 |
| DOTUSDT       | 0.0009195     | 0.001907    | 0.06498      | 0.02319         | 0.00915      | 0.01207     | 108.7         | 0.07759                 | 0.0            | 0.07175                  | 0.2499       | 1214.67 | 271999999.999 |
| ALGOUSDT      | 0.0008859     | 0.001714    | 0.03664      | 0.01074         | 0.01049      | 0.009853    | 98.77         | 0.04652                 | 0.0            | 0.03353                  | 0.2192       | 1281.58 | 271999999.999 |
| COTIUSDT      | 0.0007139     | 0.00155     | 0.04692      | 0.01466         | 0.01055      | 0.01064     | 87.92         | 0.06609                 | 0.0            | 0.06011                  | 0.2337       | 1014.67 | 271999999.999 |
| RADUSDT       | 0.001234      | 0.000999    | 0.03935      | 0.008575        | 0.007922     | 0.007213    | 73.68         | 0.05275                 | 0.0            | 0.04871                  | 0.1038       | 223.46  | 271999999.999 |
| IOTAUSDT      | 0.0005291     | 0.001163    | 0.01065      | 0.002764        | 0.01088      | 0.008683    | 103.7         | 0.03546                 | 0.0            | 0.007703                 | 0.07122      | 1406.62 | 271999999.999 |
| NEOUSDT       | 0.0005429     | 0.0007428   | 0.01193      | 0.001403        | 0.01076      | 0.008592    | 85.53         | 0.03447                 | 0.0            | 0.006835                 | 0.06866      | 1401.62 | 271999999.999 |
| BCHUSDT       | 0.0005548     | 0.001486    | 0.01847      | 0.0003134       | 0.0113       | 0.008951    | 94.93         | 0.03665                 | 0.0            | 0.00613                  | 0.06025      | 1448.96 | 271999999.999 |
