### single symbol backtest metrics ###

update: 2023-11-10

note: symbols younger than 2021-05-01 are not optimized on their own,
instead the best config from among the older symbols is chosen

metric abbreviation comments:
adg_w_per_exp            average daily gain, recent data weighted heavier
adg_per_exp              average daily gain for whole backtest
exp_rts_mean             exposure ratios mean: average wallet exposure during backtest
time_at_max_exp          ratio of hours spent at >90% exposure to hours spent at <90% exposure
hrs_stuck_max            how many hours in a stretch with no fills
pa_dist_mean             price action distance mean: the average distance between position price and market price
pa_dist_std              price action distance std: the standard deviation of the distance between position price and market price
pa_dist_1pct_worst_mean  mean of 1% highest pa_dist_mean
loss_profit_rt           loss to profit ratio: abs(sum(losses)) / sum(profit)
drawdown_max             max drawdown
drawdown_1pct_worst_mean mean of 1% worst drawdowns from hourly samples
sharpe_ratio             sharpe ratio (excluding risk free return) from daily samples
n_days                   backtest number of days
score                    used internally by optimizer
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                                   long                                                                                                                   |
+---------------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | time_at_max_exp | pa_dist_mean | pa_dist_std | hrs_stuck_max | pa_dist_1pct_worst_mean | loss_profit_rt | drawdown_1pct_worst_mean | drawdown_max | n_days  | score         |
| DASHUSDT      | 0.0005541     | 0.0006965   | 0.04809      | 0.009753        | 0.01691      | 0.01718     | 74.92         | 0.09438                 | 0.06249        | 0.06222                  | 0.2106       | 1373.66 | 275999999.999 |
| DENTUSDT      | 0.0007139     | 0.0009243   | 0.07969      | 0.02523         | 0.01565      | 0.01579     | 34.47         | 0.09529                 | 0.04581        | 0.07534                  | 0.2029       | 959.83  | 275999999.999 |
| MAVUSDT       | 0.001032      | 0.0008616   | 0.1374       | 0.06541         | 0.02132      | 0.01636     | 23.97         | 0.08334                 | 0.1437         | 0.08069                  | 0.09738      | 132.5   | 275999999.999 |
| YFIUSDT       | 0.0006872     | 0.001389    | 0.08423      | 0.04609         | 0.01819      | 0.01886     | 67.53         | 0.09974                 | 0.03945        | 0.09318                  | 0.1719       | 1164.71 | 275999999.999 |
| ATAUSDT       | 0.0007332     | 0.001029    | 0.07232      | 0.01166         | 0.01443      | 0.01253     | 53.4          | 0.05947                 | 0.02244        | 0.04531                  | 0.09183      | 799.85  | 275999999.999 |
| OCEANUSDT     | 0.0009234     | 0.001319    | 0.06361      | 0.02101         | 0.01518      | 0.016       | 38.92         | 0.07475                 | 0.0369         | 0.06136                  | 0.1967       | 1100.71 | 275999999.999 |
| BLZUSDT       | 0.0008412     | 0.001338    | 0.05649      | 0.01337         | 0.01962      | 0.01826     | 80.92         | 0.09919                 | 0.02702        | 0.08677                  | 0.2399       | 1147.7  | 275999999.999 |
| AVAXUSDT      | 0.0008332     | 0.001898    | 0.08046      | 0.04947         | 0.01254      | 0.0177      | 68.9          | 0.09088                 | 0.03761        | 0.08936                  | 0.1667       | 1141.71 | 275999999.999 |
| SFPUSDT       | 0.000714      | 0.0009961   | 0.08311      | 0.02011         | 0.0195       | 0.01799     | 55.82         | 0.09726                 | 0.06287        | 0.07452                  | 0.17         | 987.71  | 275999999.999 |
| ENSUSDT       | 0.0006825     | 0.001295    | 0.115        | 0.06251         | 0.01476      | 0.01492     | 41.23         | 0.09422                 | 0.05381        | 0.09269                  | 0.1183       | 708.85  | 275999999.999 |
