### single symbol backtest metrics ###

update: 2024-02-03

note: symbols younger than 2021-05-01 are not optimized on their own,
instead the best config from among the older symbols is chosen

metric abbreviation comments:
adg_w_per_exp            average daily gain, recent data weighted heavier
adg_per_exp              average daily gain for whole backtest
exp_rts_mean             exposure ratios mean: average wallet exposure during backtest
time_at_max_exp          ratio of hours spent at >90% exposure to hours spent at <90% exposure
hrs_stuck_max            how many hours in a stretch with no fills
pa_dist_mean             price action distance mean: the average distance between position price and market price
pa_dist_std              price action distance std: the standard deviation of the distance between position price and market price
pa_dist_1pct_worst_mean  mean of 1% highest pa_dist_mean
loss_profit_rt           loss to profit ratio: abs(sum(losses)) / sum(profit)
drawdown_max             max drawdown
drawdown_1pct_worst_mean mean of 1% worst drawdowns from hourly samples
sharpe_ratio             sharpe ratio (excluding risk free return) from daily samples
n_days                   backtest number of days
score                    used internally by optimizer
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                                   long                                                                                                                   |
+---------------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | time_at_max_exp | pa_dist_mean | pa_dist_std | hrs_stuck_max | pa_dist_1pct_worst_mean | loss_profit_rt | drawdown_1pct_worst_mean | drawdown_max | n_days  | score         |
| BIGTIMEUSDT   | 0.002613      | 0.003993    | 0.0332       | 0.002868        | 0.009159     | 0.00732     | 70.52         | 0.03037                 | 0.0            | 0.01566                  | 0.03587      | 110.38  | 273499999.997 |
| PYTHUSDT      | 0.003287      | 0.004408    | 0.03939      | 0.01905         | 0.007798     | 0.008835    | 28.78         | 0.0571                  | 0.0            | 0.05507                  | 0.08293      | 70.38   | 273499999.997 |
| MEMEUSDT      | 0.002164      | 0.004071    | 0.05947      | 0.004931        | 0.009102     | 0.008377    | 20.12         | 0.04123                 | 0.0            | 0.02746                  | 0.04971      | 89.46   | 273499999.998 |
| XVGUSDT       | 0.001588      | 0.001628    | 0.06747      | 0.01862         | 0.009441     | 0.008975    | 52.03         | 0.06978                 | 0.0            | 0.06466                  | 0.1056       | 210.46  | 273499999.998 |
| MINAUSDT      | 0.001793      | 0.001291    | 0.02188      | 0.006152        | 0.00682      | 0.007201    | 52.23         | 0.03833                 | 0.0            | 0.02751                  | 0.1142       | 357.5   | 273499999.998 |
| POWRUSDT      | 0.002286      | 0.003352    | 0.05081      | 0.001332        | 0.01124      | 0.009073    | 43.73         | 0.04112                 | 0.0            | 0.02461                  | 0.09118      | 96.88   | 273499999.998 |
| TRBUSDT       | 0.002311      | 0.001432    | 0.02878      | 0.01141         | 0.01509      | 0.01403     | 115.5         | 0.06747                 | 0.0            | 0.04793                  | 0.1931       | 1245.67 | 273499999.998 |
| FETUSDT       | 0.001645      | 0.001184    | 0.01925      | 0.003925        | 0.007743     | 0.006567    | 43.45         | 0.02978                 | 0.0            | 0.01512                  | 0.05137      | 378.88  | 273499999.998 |
| FRONTUSDT     | 0.001744      | 0.002246    | 0.09521      | 0.05843         | 0.0116       | 0.0139      | 109.8         | 0.1089                  | 0.0            | 0.09812                  | 0.1365       | 130.38  | 273499999.998 |
| ARKUSDT       | 0.001868      | 0.002635    | 0.09067      | 0.04856         | 0.01322      | 0.01465     | 97.92         | 0.08296                 | 0.0            | 0.07616                  | 0.1114       | 133.29  | 273499999.998 |
| CYBERUSDT     | 0.00211       | 0.00249     | 0.02075      | 0.0007179       | 0.006545     | 0.005254    | 50.22         | 0.02302                 | 0.0            | 0.008816                 | 0.01445      | 162.46  | 273499999.998 |
| HFTUSDT       | 0.001607      | 0.001019    | 0.03868      | 0.01525         | 0.01147      | 0.01086     | 79.17         | 0.06838                 | 0.0            | 0.06223                  | 0.1099       | 300.46  | 273499999.998 |
| GLMRUSDT      | 0.001776      | 0.00182     | 0.05037      | 0.0             | 0.008477     | 0.007034    | 66.52         | 0.0374                  | 0.0            | 0.02057                  | 0.0376       | 127.92  | 273499999.998 |
| USTCUSDT      | 0.00162       | 0.003789    | 0.04621      | 0.0             | 0.009765     | 0.008199    | 25.5          | 0.0419                  | 0.0            | 0.01747                  | 0.03108      | 65.46   | 273499999.998 |
| DODOXUSDT     | 0.0016        | 0.00151     | 0.05449      | 0.02122         | 0.008387     | 0.008493    | 78.53         | 0.06728                 | 0.0            | 0.06312                  | 0.09688      | 175.46  | 273499999.998 |
| 1000LUNCUSDT  | 0.0024        | 0.001894    | 0.04393      | 0.009365        | 0.007508     | 0.007793    | 93.75         | 0.05822                 | 0.0            | 0.05048                  | 0.133        | 508.42  | 273499999.998 |
| TOKENUSDT     | 0.002108      | 0.004049    | 0.04258      | 0.02653         | 0.007258     | 0.01231     | 36.18         | 0.1054                  | 0.0            | 0.09483                  | 0.1557       | 89.33   | 273499999.998 |
| BEAMXUSDT     | 0.002386      | 0.003561    | 0.04         | 0.02059         | 0.008903     | 0.009853    | 27.15         | 0.07223                 | 0.0            | 0.06713                  | 0.09948      | 74.42   | 273499999.998 |
| RIFUSDT       | 0.001907      | 0.002422    | 0.04085      | 8.13e-05        | 0.007688     | 0.006205    | 28.3          | 0.03311                 | 0.0            | 0.01461                  | 0.05373      | 102.46  | 273499999.998 |
| SUPERUSDT     | 0.001939      | 0.002307    | 0.03384      | 0.01755         | 0.009028     | 0.009954    | 37.93         | 0.0616                  | 0.0            | 0.05517                  | 0.1023       | 66.42   | 273499999.998 |
| BICOUSDT      | 0.001839      | 0.001656    | 0.04017      | 0.02343         | 0.007344     | 0.007459    | 84.05         | 0.05877                 | 0.0            | 0.05565                  | 0.06685      | 124.46  | 273499999.998 |
| MATICUSDT     | 0.001559      | 0.003715    | 0.05374      | 0.02959         | 0.008636     | 0.01192     | 109.7         | 0.08912                 | 0.0            | 0.0806                   | 0.2214       | 1196.67 | 273499999.998 |
| LDOUSDT       | 0.001927      | 0.00159     | 0.06898      | 0.009524        | 0.0129       | 0.01304     | 96.35         | 0.09624                 | 0.0            | 0.07704                  | 0.2375       | 496.46  | 273499999.998 |
| GASUSDT       | 0.001594      | 0.003078    | 0.03621      | 0.01095         | 0.008568     | 0.0116      | 48.62         | 0.09039                 | 0.0            | 0.07491                  | 0.2192       | 98.88   | 273499999.998 |
| PENDLEUSDT    | 0.002034      | 0.001377    | 0.0494       | 0.0008426       | 0.009882     | 0.008462    | 77.18         | 0.04639                 | 0.0            | 0.0198                   | 0.05032      | 187.88  | 273499999.998 |
| BSVUSDT       | 0.001787      | 0.001927    | 0.0343       | 0.003374        | 0.007791     | 0.006362    | 33.85         | 0.03805                 | 0.0            | 0.0343                   | 0.04874      | 102.46  | 273499999.998 |
| CAKEUSDT      | 0.00151       | 0.00216     | 0.04326      | 0.01513         | 0.006706     | 0.006075    | 49.47         | 0.02983                 | 0.0            | 0.02185                  | 0.04484      | 89.46   | 273499999.998 |
| KEYUSDT       | 0.00163       | 0.001585    | 0.03297      | 0.01198         | 0.008288     | 0.008215    | 68.85         | 0.04931                 | 0.0            | 0.04144                  | 0.1529       | 252.46  | 273499999.998 |
| BLURUSDT      | 0.00214       | 0.001609    | 0.02688      | 0.00473         | 0.008911     | 0.00767     | 83.95         | 0.04166                 | 0.0            | 0.02853                  | 0.1118       | 277.46  | 273499999.998 |
| SLPUSDT       | 0.001705      | 0.002086    | 0.03357      | 0.01362         | 0.006624     | 0.005647    | 34.5          | 0.02515                 | 0.0            | 0.01423                  | 0.03192      | 92.38   | 273499999.998 |
| WLDUSDT       | 0.002126      | 0.002109    | 0.0436       | 0.01592         | 0.005747     | 0.005824    | 63.77         | 0.03482                 | 0.0            | 0.02091                  | 0.03313      | 191.46  | 273499999.998 |
| INJUSDT       | 0.002296      | 0.00141     | 0.03749      | 0.009242        | 0.01017      | 0.009168    | 110.5         | 0.05189                 | 0.0            | 0.02619                  | 0.05894      | 532.88  | 273499999.998 |
| RADUSDT       | 0.002103      | 0.001185    | 0.03683      | 0.002845        | 0.00815      | 0.007486    | 107.1         | 0.05694                 | 0.0            | 0.04277                  | 0.1112       | 266.46  | 273499999.998 |
| SUIUSDT       | 0.002382      | 0.001027    | 0.02087      | 0.01159         | 0.008564     | 0.008346    | 44.6          | 0.06042                 | 0.0            | 0.05235                  | 0.1193       | 273.29  | 273499999.998 |
| STXUSDT       | 0.001913      | 0.0009983   | 0.02547      | 0.002455        | 0.01289      | 0.009975    | 108.5         | 0.04727                 | 0.0            | 0.02245                  | 0.07455      | 344.38  | 273499999.998 |
| ARBUSDT       | 0.002139      | 0.00128     | 0.08211      | 0.02812         | 0.008723     | 0.01143     | 99.32         | 0.09138                 | 0.0            | 0.08325                  | 0.1338       | 313.33  | 273499999.998 |
| STRAXUSDT     | 0.002039      | 0.002821    | 0.05822      | 0.03616         | 0.009602     | 0.01099     | 70.18         | 0.1002                  | 0.0            | 0.09097                  | 0.1257       | 112.88  | 273499999.998 |
| ETHWUSDT      | 0.001601      | 0.003281    | 0.07837      | 0.01554         | 0.01161      | 0.01163     | 45.3          | 0.06328                 | 0.0            | 0.04673                  | 0.07036      | 63.46   | 273499999.998 |
| ASTRUSDT      | 0.001848      | 0.0009238   | 0.02998      | 0.0159          | 0.00755      | 0.008875    | 106.3         | 0.06536                 | 0.0            | 0.06129                  | 0.1237       | 350.88  | 273499999.998 |
| RDNTUSDT      | 0.002274      | 0.001422    | 0.0372       | 0.01709         | 0.008487     | 0.009846    | 68.83         | 0.08319                 | 0.0            | 0.07581                  | 0.1494       | 301.46  | 273499999.998 |
| NMRUSDT       | 0.001614      | 0.001106    | 0.03521      | 0.002434        | 0.008772     | 0.007167    | 73.17         | 0.0328                  | 0.0            | 0.01591                  | 0.05155      | 222.46  | 273499999.998 |
| ICPUSDT       | 0.002202      | 0.00139     | 0.04229      | 0.002642        | 0.007451     | 0.0059      | 98.95         | 0.02796                 | 0.0            | 0.01401                  | 0.04888      | 491.88  | 273499999.998 |
| TIAUSDT       | 0.002472      | 0.004064    | 0.0653       | 0.02912         | 0.012        | 0.01464     | 42.0          | 0.09879                 | 0.0            | 0.08933                  | 0.1466       | 92.21   | 273499999.998 |
| BONDUSDT      | 0.001653      | 0.003369    | 0.04199      | 0.00353         | 0.0068       | 0.007058    | 30.3          | 0.05197                 | 0.0            | 0.03979                  | 0.1147       | 107.38  | 273499999.998 |
| 1000PEPEUSDT  | 0.001911      | 0.002115    | 0.02705      | 0.01208         | 0.00557      | 0.009351    | 78.87         | 0.1099                  | 0.0            | 0.09666                  | 0.238        | 270.29  | 273499999.998 |
| CRVUSDT       | 0.000771      | 0.001721    | 0.0448       | 0.01747         | 0.01359      | 0.01556     | 92.17         | 0.09794                 | 0.0            | 0.08678                  | 0.2429       | 1246.67 | 273499999.999 |
| AAVEUSDT      | 0.001269      | 0.002516    | 0.04779      | 0.02556         | 0.009824     | 0.013       | 98.6          | 0.08495                 | 0.0            | 0.07654                  | 0.2259       | 1201.67 | 273499999.999 |
| EGLDUSDT      | 0.001049      | 0.001704    | 0.04647      | 0.01456         | 0.01036      | 0.01518     | 93.6          | 0.1088                  | 0.0            | 0.09555                  | 0.2402       | 1233.67 | 273499999.999 |
| ALPHAUSDT     | 0.001395      | 0.002415    | 0.04547      | 0.01476         | 0.01014      | 0.01024     | 93.42         | 0.05828                 | 0.0            | 0.04484                  | 0.1397       | 1163.67 | 273499999.999 |
| BNTUSDT       | 0.001364      | 0.001675    | 0.04574      | 0.01786         | 0.007082     | 0.00612     | 69.33         | 0.03295                 | 0.0            | 0.03034                  | 0.05013      | 173.46  | 273499999.999 |
| CTSIUSDT      | 0.0005482     | 0.0005834   | 0.02644      | 0.003951        | 0.01181      | 0.01184     | 98.83         | 0.08208                 | 0.0            | 0.05924                  | 0.1803       | 826.83  | 273499999.999 |
| KASUSDT       | 0.001312      | 0.002073    | 0.06628      | 0.04154         | 0.009522     | 0.01302     | 46.82         | 0.08831                 | 0.0            | 0.08119                  | 0.1128       | 75.88   | 273499999.999 |
| ETHUSDT       | 0.000537      | 0.00155     | 0.03786      | 0.0246          | 0.006068     | 0.01175     | 117.0         | 0.06044                 | 0.0            | 0.05688                  | 0.1237       | 1490.96 | 273499999.999 |
| LRCUSDT       | 0.001183      | 0.001803    | 0.05131      | 0.01355         | 0.0106       | 0.01201     | 114.0         | 0.07332                 | 0.0            | 0.06455                  | 0.2342       | 1198.67 | 273499999.999 |
| OMGUSDT       | 0.0009374     | 0.001431    | 0.03444      | 0.006543        | 0.01103      | 0.009706    | 96.25         | 0.04619                 | 0.0            | 0.02987                  | 0.1479       | 1308.58 | 273499999.999 |
| IDEXUSDT      | 0.001365      | 0.001088    | 0.07753      | 0.01915         | 0.01132      | 0.01156     | 111.7         | 0.09568                 | 0.0            | 0.08462                  | 0.128        | 273.46  | 273499999.999 |
| ACHUSDT       | 0.0008421     | 0.000797    | 0.05606      | 8.518e-05       | 0.01765      | 0.01504     | 105.1         | 0.0881                  | 0.0            | 0.05746                  | 0.08528      | 342.38  | 273499999.999 |
| QNTUSDT       | 0.0009007     | 0.0007392   | 0.02246      | 0.003563        | 0.007251     | 0.006011    | 82.95         | 0.02681                 | 0.0            | 0.007323                 | 0.07868      | 468.88  | 273499999.999 |
| AXSUSDT       | 0.0005004     | 0.001134    | 0.03112      | 0.005825        | 0.01191      | 0.01088     | 108.8         | 0.0619                  | 0.0            | 0.04321                  | 0.1129       | 1166.67 | 273499999.999 |
| RSRUSDT       | 0.0006331     | 0.001201    | 0.03252      | 0.004022        | 0.01558      | 0.01202     | 116.8         | 0.04899                 | 0.0            | 0.02399                  | 0.1506       | 1199.67 | 273499999.999 |
| MANAUSDT      | 0.0009268     | 0.001453    | 0.02608      | 0.01545         | 0.01013      | 0.01444     | 107.4         | 0.0945                  | 0.0            | 0.0843                   | 0.2472       | 1052.67 | 273499999.999 |
| FTMUSDT       | 0.0008419     | 0.001623    | 0.04765      | 0.009789        | 0.01333      | 0.01481     | 82.8          | 0.09369                 | 0.0            | 0.08036                  | 0.227        | 1223.67 | 273499999.999 |
| HBARUSDT      | 0.00093       | 0.001622    | 0.0309       | 0.01254         | 0.008196     | 0.00855     | 104.3         | 0.04822                 | 0.0            | 0.0403                   | 0.1448       | 1049.67 | 273499999.999 |
| GALUSDT       | 0.0007187     | 0.0009709   | 0.02687      | 0.001207        | 0.01176      | 0.01028     | 83.8          | 0.05956                 | 0.0            | 0.03584                  | 0.07235      | 635.38  | 273499999.999 |
| BANDUSDT      | 0.0008232     | 0.001399    | 0.04979      | 0.01415         | 0.01655      | 0.01602     | 105.4         | 0.09362                 | 0.0            | 0.08366                  | 0.2421       | 1280.67 | 273499999.999 |
| AGIXUSDT      | 0.001343      | 0.0009927   | 0.02974      | 0.0217          | 0.008977     | 0.008714    | 84.57         | 0.05239                 | 0.0            | 0.0494                   | 0.07684      | 348.38  | 273499999.999 |
| FXSUSDT       | 0.0007228     | 0.0005509   | 0.0169       | 0.001995        | 0.005277     | 0.00443     | 38.0          | 0.02209                 | 0.0            | 0.01285                  | 0.06316      | 375.83  | 273499999.999 |
| AUDIOUSDT     | 0.0008882     | 0.0009102   | 0.03551      | 0.01382         | 0.01208      | 0.0101      | 103.1         | 0.04643                 | 0.0            | 0.03217                  | 0.181        | 894.83  | 273499999.999 |
| ETCUSDT       | 0.0008352     | 0.001382    | 0.01998      | 0.007251        | 0.00601      | 0.0056      | 70.58         | 0.02937                 | 0.0            | 0.02387                  | 0.1291       | 1475.62 | 273499999.999 |
| DEFIUSDT      | 0.0006925     | 0.001293    | 0.05009      | 0.02268         | 0.0121       | 0.01535     | 119.3         | 0.09632                 | 0.0            | 0.08661                  | 0.2109       | 1250.67 | 273499999.999 |
| ENJUSDT       | 0.0005766     | 0.00114     | 0.029        | 0.01064         | 0.009498     | 0.009747    | 113.2         | 0.05968                 | 0.0            | 0.05084                  | 0.2431       | 1218.67 | 273499999.999 |
| SNXUSDT       | 0.001304      | 0.001684    | 0.06182      | 0.02351         | 0.01653      | 0.01623     | 110.2         | 0.08481                 | 0.0            | 0.06312                  | 0.2477       | 1265.67 | 273499999.999 |
| IOSTUSDT      | 0.0006504     | 0.001255    | 0.0441       | 0.01179         | 0.01343      | 0.0145      | 119.4         | 0.09066                 | 0.0            | 0.07145                  | 0.2128       | 1440.62 | 273499999.999 |
| MTLUSDT       | 0.001132      | 0.001052    | 0.02776      | 0.008637        | 0.01286      | 0.01198     | 116.5         | 0.05984                 | 0.0            | 0.0384                   | 0.2278       | 1036.67 | 273499999.999 |
| HOTUSDT       | 0.001246      | 0.002271    | 0.04168      | 0.01631         | 0.008331     | 0.009043    | 118.3         | 0.05238                 | 0.0            | 0.04748                  | 0.1745       | 1037.67 | 273499999.999 |
| 1000SHIBUSDT  | 0.001317      | 0.00226     | 0.01246      | 0.006727        | 0.005296     | 0.009537    | 57.88         | 0.05434                 | 0.0            | 0.04123                  | 0.2228       | 995.25  | 273499999.999 |
| ZENUSDT       | 0.0007131     | 0.001272    | 0.05687      | 0.00575         | 0.01623      | 0.02051     | 114.0         | 0.1209                  | 0.0            | 0.08579                  | 0.2484       | 1163.67 | 273499999.999 |
| SPELLUSDT     | 0.001019      | 0.0008488   | 0.04755      | 0.008488        | 0.01027      | 0.008234    | 104.1         | 0.04072                 | 0.0            | 0.03059                  | 0.08932      | 512.46  | 273499999.999 |
| TWTUSDT       | 0.00106       | 0.00158     | 0.0382       | 0.0009781       | 0.007564     | 0.006515    | 61.37         | 0.03104                 | 0.0            | 0.01122                  | 0.04837      | 89.38   | 273499999.999 |
| OGNUSDT       | 0.001116      | 0.00176     | 0.03031      | 0.009369        | 0.0146       | 0.01366     | 113.4         | 0.07014                 | 0.0            | 0.03249                  | 0.09001      | 1035.67 | 273499999.999 |
| JASMYUSDT     | 0.0005372     | 0.0006628   | 0.01916      | 0.004346        | 0.01072      | 0.008628    | 99.17         | 0.04098                 | 0.0            | 0.01982                  | 0.09217      | 651.83  | 273499999.999 |
| RENUSDT       | 0.0006733     | 0.0009392   | 0.03923      | 0.002668        | 0.0133       | 0.01678     | 110.8         | 0.1108                  | 0.0            | 0.07451                  | 0.2434       | 1205.67 | 273499999.999 |
| CELOUSDT      | 0.0008079     | 0.0007115   | 0.03087      | 0.008646        | 0.01159      | 0.01131     | 90.57         | 0.06508                 | 0.0            | 0.04716                  | 0.1305       | 855.83  | 273499999.999 |
| NEARUSDT      | 0.000972      | 0.001388    | 0.03336      | 0.0185          | 0.007575     | 0.01563     | 81.42         | 0.08981                 | 0.0            | 0.07969                  | 0.2339       | 1203.62 | 273499999.999 |
| APEUSDT       | 0.0006729     | 0.000787    | 0.02551      | 0.003769        | 0.0122       | 0.01043     | 106.7         | 0.05688                 | 0.0            | 0.037                    | 0.156        | 684.33  | 273499999.999 |
| EDUUSDT       | 0.0008965     | 0.0006038   | 0.01151      | 0.001043        | 0.01041      | 0.008501    | 54.63         | 0.03528                 | 0.0            | 0.006738                 | 0.0542       | 275.46  | 273499999.999 |
| ADAUSDT       | 0.0005138     | 0.001257    | 0.01238      | 0.001734        | 0.004612     | 0.004464    | 48.97         | 0.02192                 | 0.0            | 0.01227                  | 0.1086       | 1460.62 | 273499999.999 |
| API3USDT      | 0.0008809     | 0.0007808   | 0.02791      | 0.00764         | 0.01039      | 0.009599    | 94.87         | 0.04835                 | 0.0            | 0.03076                  | 0.08505      | 707.83  | 273499999.999 |
| GRTUSDT       | 0.001076      | 0.002119    | 0.04522      | 0.01544         | 0.01342      | 0.01688     | 114.2         | 0.0847                  | 0.0            | 0.06918                  | 0.2178       | 1138.67 | 273499999.999 |
| AMBUSDT       | 0.001308      | 0.001223    | 0.07168      | 0.02256         | 0.01458      | 0.01579     | 75.0          | 0.1046                  | 0.0            | 0.09363                  | 0.1884       | 306.46  | 273499999.999 |
| BELUSDT       | 0.0007896     | 0.001588    | 0.02936      | 0.009269        | 0.01571      | 0.01402     | 118.5         | 0.07714                 | 0.0            | 0.0643                   | 0.1754       | 1168.67 | 273499999.999 |
| CELRUSDT      | 0.001069      | 0.001706    | 0.06296      | 0.01442         | 0.01398      | 0.01558     | 103.1         | 0.09625                 | 0.0            | 0.08166                  | 0.25         | 1037.67 | 273499999.999 |
| APTUSDT       | 0.0007441     | 0.0007435   | 0.03254      | 0.006344        | 0.0101       | 0.01113     | 108.6         | 0.08112                 | 0.0            | 0.05995                  | 0.1158       | 468.88  | 273499999.999 |
| LUNA2USDT     | 0.0006333     | 0.000461    | 0.01261      | 0.0005158       | 0.0108       | 0.01053     | 89.25         | 0.05783                 | 0.0            | 0.0258                   | 0.2345       | 508.83  | 273499999.999 |
| DENTUSDT      | 0.0008341     | 0.001634    | 0.03186      | 0.008078        | 0.01024      | 0.01051     | 105.6         | 0.06392                 | 0.0            | 0.04595                  | 0.1073       | 1042.79 | 273499999.999 |
| SNTUSDT       | 0.001258      | 0.001826    | 0.03336      | 0.01284         | 0.00656      | 0.005599    | 25.43         | 0.02965                 | 0.0            | 0.02397                  | 0.04788      | 90.46   | 273499999.999 |
| BALUSDT       | 0.000694      | 0.0007245   | 0.02477      | 0.004475        | 0.01326      | 0.01067     | 93.85         | 0.04567                 | 0.0            | 0.02858                  | 0.1995       | 1246.67 | 273499999.999 |
| YFIUSDT       | 0.00135       | 0.00264     | 0.02352      | 0.01103         | 0.008355     | 0.01029     | 105.2         | 0.05855                 | 0.0            | 0.04688                  | 0.1659       | 1248.67 | 273499999.999 |
| ATAUSDT       | 0.000569      | 0.0007546   | 0.02945      | 0.007438        | 0.01145      | 0.01026     | 98.67         | 0.05691                 | 0.0            | 0.04061                  | 0.08636      | 882.83  | 273499999.999 |
| STEEMUSDT     | 0.001236      | 0.001826    | 0.02182      | 0.003749        | 0.006223     | 0.005313    | 39.25         | 0.02355                 | 0.0            | 0.01026                  | 0.03796      | 84.38   | 273499999.999 |
| STGUSDT       | 0.0006492     | 0.0008117   | 0.02541      | 0.001763        | 0.009963     | 0.008685    | 117.9         | 0.04192                 | 0.0            | 0.01163                  | 0.02776      | 524.46  | 273499999.999 |
| OCEANUSDT     | 0.0009722     | 0.001537    | 0.04116      | 0.01304         | 0.01327      | 0.01273     | 102.4         | 0.06839                 | 0.0            | 0.05769                  | 0.1753       | 1184.67 | 273499999.999 |
| BLZUSDT       | 0.0006553     | 0.0008452   | 0.03851      | 0.01143         | 0.01613      | 0.0174      | 118.5         | 0.1199                  | 0.0            | 0.09735                  | 0.2359       | 1230.67 | 273499999.999 |
| SANDUSDT      | 0.0009341     | 0.001854    | 0.03618      | 0.0111          | 0.008231     | 0.009879    | 86.05         | 0.05918                 | 0.0            | 0.05203                  | 0.1755       | 1101.67 | 273499999.999 |
| AVAXUSDT      | 0.0008486     | 0.001251    | 0.0166       | 0.007022        | 0.008753     | 0.007661    | 109.2         | 0.03859                 | 0.0            | 0.02802                  | 0.142        | 1224.67 | 273499999.999 |
| SFPUSDT       | 0.0008326     | 0.001461    | 0.04108      | 0.01779         | 0.01386      | 0.01417     | 98.75         | 0.07866                 | 0.0            | 0.0691                   | 0.1648       | 1071.67 | 273499999.999 |
| ONEUSDT       | 0.0007322     | 0.00152     | 0.04172      | 0.01102         | 0.0126       | 0.01128     | 101.6         | 0.06224                 | 0.0            | 0.0512                   | 0.1416       | 1049.67 | 273499999.999 |
| ENSUSDT       | 0.001044      | 0.001174    | 0.06653      | 0.008082        | 0.01207      | 0.01315     | 98.65         | 0.08534                 | 0.0            | 0.07131                  | 0.1404       | 791.83  | 273499999.999 |
| LINAUSDT      | 0.0007789     | 0.001321    | 0.05038      | 0.01493         | 0.01887      | 0.01959     | 115.8         | 0.1161                  | 0.0            | 0.08998                  | 0.2091       | 1048.67 | 273499999.999 |
| PHBUSDT       | 0.001189      | 0.0008857   | 0.05078      | 0.01093         | 0.01622      | 0.01306     | 92.1          | 0.06336                 | 0.0            | 0.05393                  | 0.1123       | 349.38  | 273499999.999 |
| 1000FLOKIUSDT | 0.001193      | 0.0009639   | 0.04259      | 0.008121        | 0.01167      | 0.01002     | 119.8         | 0.07155                 | 0.0            | 0.06679                  | 0.1236       | 269.29  | 273499999.999 |
| DOGEUSDT      | 0.001057      | 0.002474    | 0.05517      | 0.008428        | 0.006915     | 0.008357    | 119.5         | 0.05222                 | 0.0            | 0.04178                  | 0.2262       | 1299.58 | 273499999.999 |
