### single symbol backtest metrics ###

update: 2023-12-07

note: symbols younger than 2021-05-01 are not optimized on their own,
instead the best config from among the older symbols is chosen

metric abbreviation comments:
adg_w_per_exp            average daily gain, recent data weighted heavier
adg_per_exp              average daily gain for whole backtest
exp_rts_mean             exposure ratios mean: average wallet exposure during backtest
time_at_max_exp          ratio of hours spent at >90% exposure to hours spent at <90% exposure
hrs_stuck_max            how many hours in a stretch with no fills
pa_dist_mean             price action distance mean: the average distance between position price and market price
pa_dist_std              price action distance std: the standard deviation of the distance between position price and market price
pa_dist_1pct_worst_mean  mean of 1% highest pa_dist_mean
loss_profit_rt           loss to profit ratio: abs(sum(losses)) / sum(profit)
drawdown_max             max drawdown
drawdown_1pct_worst_mean mean of 1% worst drawdowns from hourly samples
sharpe_ratio             sharpe ratio (excluding risk free return) from daily samples
n_days                   backtest number of days
score                    used internally by optimizer
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                                   long                                                                                                                   |
+---------------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | time_at_max_exp | pa_dist_mean | pa_dist_std | hrs_stuck_max | pa_dist_1pct_worst_mean | loss_profit_rt | drawdown_1pct_worst_mean | drawdown_max | n_days  | score         |
| RVNUSDT       | 0.0006121     | 0.001836    | 0.04269      | 0.01021         | 0.01437      | 0.01157     | 140.6         | 0.0669                  | 0.0            | 0.03498                  | 0.1383       | 1016.67 | 276499999.999 |
| ICXUSDT       | 0.0005047     | 0.0009696   | 0.04237      | 0.01619         | 0.01396      | 0.0137      | 143.2         | 0.07818                 | 0.0            | 0.06855                  | 0.2083       | 1177.67 | 276499999.999 |
| CVXUSDT       | 0.0007542     | 0.0004275   | 0.02579      | 0.007669        | 0.01394      | 0.01091     | 98.2          | 0.04479                 | 0.0            | 0.02266                  | 0.08101      | 440.46  | 276499999.999 |
| CTKUSDT       | 0.0006819     | 0.00228     | 0.06393      | 0.01802         | 0.01169      | 0.01062     | 123.7         | 0.07427                 | 0.0            | 0.0657                   | 0.1565       | 1112.67 | 276499999.999 |
| COMPUSDT      | 0.000879      | 0.001147    | 0.04408      | 0.01412         | 0.01428      | 0.01152     | 139.1         | 0.05332                 | 0.0            | 0.03745                  | 0.1359       | 1254.58 | 276499999.999 |
| GMXUSDT       | 0.0008614     | 0.000943    | 0.1408       | 0.01389         | 0.01502      | 0.01301     | 132.5         | 0.06673                 | 0.0            | 0.05016                  | 0.08854      | 292.38  | 276499999.999 |
| TUSDT         | 0.0005154     | 0.0005029   | 0.02416      | 0.0             | 0.01115      | 0.008878    | 136.1         | 0.04162                 | 0.0            | 0.01662                  | 0.05473      | 308.42  | 276499999.999 |
| MKRUSDT       | 0.001072      | 0.001979    | 0.07558      | 0.0162          | 0.009673     | 0.01231     | 107.0         | 0.09973                 | 0.0            | 0.08765                  | 0.2227       | 1210.67 | 276499999.999 |
| OPUSDT        | 0.001026      | 0.001016    | 0.02267      | 0.009996        | 0.008525     | 0.009151    | 80.15         | 0.05972                 | 0.0            | 0.05238                  | 0.1064       | 553.38  | 276499999.999 |
| CHRUSDT       | 0.0005625     | 0.001232    | 0.0588       | 0.01229         | 0.01624      | 0.01217     | 121.8         | 0.0657                  | 0.0            | 0.05278                  | 0.2185       | 999.67  | 276499999.999 |
| THETAUSDT     | 0.0006241     | 0.001547    | 0.056        | 0.01371         | 0.01513      | 0.01198     | 143.7         | 0.06095                 | 0.0            | 0.05478                  | 0.196        | 1288.62 | 276499999.999 |
| SKLUSDT       | 0.0007492     | 0.001605    | 0.04687      | 0.01739         | 0.01552      | 0.01424     | 128.8         | 0.08255                 | 0.0            | 0.07118                  | 0.1849       | 1093.67 | 276499999.999 |
| SSVUSDT       | 0.001139      | 0.0008319   | 0.05299      | 0.01379         | 0.01768      | 0.01402     | 110.2         | 0.09008                 | 0.0            | 0.07307                  | 0.1033       | 285.46  | 276499999.999 |
| ARUSDT        | 0.0007058     | 0.001063    | 0.04517      | 0.01123         | 0.01404      | 0.01097     | 132.1         | 0.05122                 | 0.0            | 0.04107                  | 0.1255       | 799.83  | 276499999.999 |
| ASTRUSDT      | 0.001356      | 0.001162    | 0.04389      | 0.01253         | 0.01046      | 0.007749    | 78.77         | 0.04463                 | 0.0            | 0.04262                  | 0.1033       | 295.88  | 276499999.999 |
| FILUSDT       | 0.0006224     | 0.001166    | 0.03278      | 0.007055        | 0.007819     | 0.01097     | 112.5         | 0.06963                 | 0.0            | 0.06026                  | 0.161        | 1146.71 | 276499999.999 |
| HOOKUSDT      | 0.001283      | 0.001316    | 0.09632      | 0.03661         | 0.01678      | 0.01364     | 120.0         | 0.09371                 | 0.0            | 0.08308                  | 0.1356       | 317.83  | 276499999.999 |
| RDNTUSDT      | 0.001342      | 0.001263    | 0.08918      | 0.008686        | 0.01244      | 0.0102      | 106.9         | 0.05479                 | 0.0            | 0.04713                  | 0.09726      | 245.46  | 276499999.999 |
| NMRUSDT       | 0.000951      | 0.001017    | 0.03705      | 0.008856        | 0.008651     | 0.008442    | 65.4          | 0.06911                 | 0.0            | 0.06078                  | 0.1026       | 167.46  | 276499999.999 |
| NKNUSDT       | 0.001229      | 0.00235     | 0.08035      | 0.01246         | 0.01272      | 0.01317     | 121.1         | 0.07716                 | 0.0            | 0.06794                  | 0.2262       | 971.67  | 276499999.999 |
| MASKUSDT      | 0.0005195     | 0.0009347   | 0.03686      | 0.009011        | 0.01702      | 0.01635     | 136.1         | 0.08467                 | 0.0            | 0.06089                  | 0.178        | 831.83  | 276499999.999 |
| ALICEUSDT     | 0.000905      | 0.002245    | 0.06041      | 0.02522         | 0.01246      | 0.01368     | 110.3         | 0.08473                 | 0.0            | 0.07548                  | 0.225        | 995.83  | 276499999.999 |
| UNFIUSDT      | 0.001258      | 0.001668    | 0.06326      | 0.003282        | 0.02073      | 0.01687     | 143.8         | 0.09957                 | 0.0            | 0.05755                  | 0.196        | 1020.67 | 276499999.999 |
| CKBUSDT       | 0.001302      | 0.001199    | 0.07207      | 0.0008137       | 0.01218      | 0.00999     | 126.9         | 0.05201                 | 0.0            | 0.0313                   | 0.05631      | 281.46  | 276499999.999 |
| STMXUSDT      | 0.0007144     | 0.001112    | 0.05326      | 0.01274         | 0.01375      | 0.01497     | 125.7         | 0.09838                 | 0.0            | 0.08471                  | 0.2182       | 989.67  | 276499999.999 |
| ARPAUSDT      | 0.001085      | 0.001724    | 0.06036      | 0.02081         | 0.009271     | 0.01094     | 93.63         | 0.08385                 | 0.0            | 0.07639                  | 0.1517       | 778.83  | 276499999.999 |
| ZRXUSDT       | 0.0005513     | 0.0008665   | 0.03491      | 0.008303        | 0.01618      | 0.01547     | 129.3         | 0.08706                 | 0.0            | 0.06053                  | 0.1911       | 1260.58 | 276499999.999 |
| ICPUSDT       | 0.0009059     | 0.0005408   | 0.01642      | 0.00043         | 0.01203      | 0.009478    | 117.3         | 0.03879                 | 0.0            | 0.006484                 | 0.0241       | 435.88  | 276499999.999 |
| ZILUSDT       | 0.000544      | 0.001228    | 0.0462       | 0.006191        | 0.01612      | 0.01563     | 138.5         | 0.09056                 | 0.0            | 0.04817                  | 0.179        | 1266.58 | 276499999.999 |
| REEFUSDT      | 0.0007271     | 0.001268    | 0.07177      | 0.01043         | 0.01673      | 0.01536     | 140.2         | 0.09961                 | 0.0            | 0.08339                  | 0.2478       | 1017.67 | 276499999.999 |
| TRUUSDT       | 0.0008521     | 0.0008617   | 0.07894      | 0.02152         | 0.01847      | 0.01523     | 100.8         | 0.09322                 | 0.0            | 0.07505                  | 0.1103       | 274.46  | 276499999.999 |
| LINKUSDT      | 0.0008448     | 0.001999    | 0.05752      | 0.02038         | 0.009917     | 0.01337     | 127.5         | 0.08342                 | 0.0            | 0.07359                  | 0.2445       | 1419.62 | 276499999.999 |
| STORJUSDT     | 0.0005489     | 0.0005781   | 0.009765     | 0.003693        | 0.009801     | 0.008109    | 71.48         | 0.03604                 | 0.0            | 0.01928                  | 0.1056       | 1176.67 | 276499999.999 |
| XRPUSDT       | 0.0009574     | 0.001918    | 0.0485       | 0.01734         | 0.00901      | 0.01068     | 131.5         | 0.08415                 | 0.0            | 0.07687                  | 0.2151       | 1430.62 | 276499999.999 |
| TLMUSDT       | 0.0009128     | 0.0004759   | 0.01635      | 0.0007617       | 0.01235      | 0.01051     | 122.1         | 0.0465                  | 0.0            | 0.008737                 | 0.02064      | 251.46  | 276499999.999 |
| PERPUSDT      | 0.0009492     | 0.0005004   | 0.01744      | 0.0             | 0.0147       | 0.01154     | 82.0          | 0.04847                 | 0.0            | 0.005784                 | 0.0138       | 275.46  | 276499999.999 |
| WAVESUSDT     | 0.0007289     | 0.001177    | 0.02311      | 0.01313         | 0.009457     | 0.01286     | 110.7         | 0.07731                 | 0.0            | 0.06876                  | 0.2232       | 1211.67 | 276499999.999 |
| UNIUSDT       | 0.0009235     | 0.001695    | 0.04977      | 0.01678         | 0.0162       | 0.01334     | 143.7         | 0.08153                 | 0.0            | 0.06741                  | 0.2119       | 1174.67 | 276499999.999 |
| EOSUSDT       | 0.0002189     | 0.0006636   | 0.01234      | 0.0001429       | 0.01309      | 0.01147     | 123.5         | 0.05272                 | 0.0            | 0.009807                 | 0.1268       | 1428.62 | 276500000.0   |
| DUSKUSDT      | 0.0004206     | 0.0007409   | 0.02632      | 0.001771        | 0.0154       | 0.01361     | 86.35         | 0.07627                 | 0.0            | 0.0335                   | 0.09909      | 698.83  | 276500000.0   |
| CTSIUSDT      | 0.0004722     | 0.0007921   | 0.03456      | 0.006899        | 0.01503      | 0.01473     | 102.4         | 0.09395                 | 0.0            | 0.07468                  | 0.2015       | 771.83  | 276500000.0   |
| KNCUSDT       | 0.000353      | 0.0006035   | 0.03098      | 0.004425        | 0.01989      | 0.01739     | 124.2         | 0.09939                 | 0.0            | 0.05414                  | 0.2498       | 1262.62 | 276500000.0   |
| QNTUSDT       | 0.0004994     | 0.0007727   | 0.03887      | 0.01259         | 0.009064     | 0.007746    | 111.0         | 0.03768                 | 0.0            | 0.03302                  | 0.05739      | 412.88  | 276500000.0   |
| FLMUSDT       | 0.0003141     | 0.0005479   | 0.02428      | 0.003419        | 0.02013      | 0.0173      | 129.2         | 0.09949                 | 0.0            | 0.04403                  | 0.1362       | 1163.67 | 276500000.0   |
| BTCUSDT       | 0.0002272     | 0.0006214   | 0.04019      | 0.01205         | 0.007151     | 0.007272    | 136.1         | 0.03228                 | 0.0            | 0.02359                  | 0.2305       | 1435.96 | 276500000.0   |
| AXSUSDT       | 0.0004179     | 0.001133    | 0.02764      | 0.002683        | 0.01571      | 0.01598     | 129.8         | 0.09349                 | 0.0            | 0.05091                  | 0.1249       | 1111.67 | 276500000.0   |
| QTUMUSDT      | 0.0004431     | 0.0008813   | 0.05208      | 0.005935        | 0.01896      | 0.01429     | 129.9         | 0.0829                  | 0.0            | 0.06014                  | 0.2373       | 1385.62 | 276500000.0   |
| 1000XECUSDT   | 0.0001793     | 0.0003357   | 0.01052      | 0.003544        | 0.01008      | 0.00875     | 81.9          | 0.03668                 | 0.0            | 0.01813                  | 0.2497       | 809.83  | 276500000.0   |
| MANAUSDT      | 0.00045       | 0.0009932   | 0.02499      | 0.01137         | 0.008767     | 0.01027     | 80.13         | 0.06084                 | 0.0            | 0.05358                  | 0.1772       | 996.67  | 276500000.0   |
| AUDIOUSDT     | 0.0004271     | 0.0009169   | 0.0231       | 0.00317         | 0.01173      | 0.009673    | 94.15         | 0.04145                 | 0.0            | 0.01751                  | 0.1737       | 839.83  | 276500000.0   |
| TRXUSDT       | 0.0001922     | 0.0009203   | 0.02262      | 0.00328         | 0.009677     | 0.00896     | 132.3         | 0.04433                 | 0.0            | 0.02411                  | 0.1088       | 1421.62 | 276500000.0   |
| IOSTUSDT      | 0.0004853     | 0.001114    | 0.04644      | 0.01678         | 0.01356      | 0.0143      | 143.3         | 0.09661                 | 0.0            | 0.08625                  | 0.2414       | 1384.62 | 276500000.0   |
| JASMYUSDT     | 0.0002176     | 0.0003163   | 0.01737      | 0.0             | 0.01818      | 0.01378     | 126.7         | 0.06331                 | 0.0            | 0.014                    | 0.03702      | 595.83  | 276500000.0   |
| RENUSDT       | 0.0003723     | 0.00063     | 0.02733      | 0.001634        | 0.01845      | 0.01679     | 133.5         | 0.09831                 | 0.0            | 0.05157                  | 0.1915       | 1149.67 | 276500000.0   |
| BNBUSDT       | 0.0004805     | 0.001507    | 0.02338      | 0.00952         | 0.006094     | 0.006206    | 129.0         | 0.03436                 | 0.0            | 0.02833                  | 0.1463       | 1395.62 | 276500000.0   |
| APEUSDT       | 0.0004917     | 0.0007697   | 0.03092      | 0.01512         | 0.01312      | 0.01106     | 124.7         | 0.05437                 | 0.0            | 0.04519                  | 0.1747       | 629.33  | 276500000.0   |
| ADAUSDT       | 0.0003562     | 0.001027    | 0.03952      | 0.003598        | 0.01409      | 0.01225     | 142.7         | 0.06514                 | 0.0            | 0.04572                  | 0.1649       | 1405.62 | 276500000.0   |
| LUNA2USDT     | 0.000479      | 0.0004704   | 0.01833      | 0.0001104       | 0.0128       | 0.01086     | 92.63         | 0.05676                 | 0.0            | 0.02093                  | 0.2053       | 452.83  | 276500000.0   |
| YFIUSDT       | 0.0002138     | 0.0006193   | 0.01555      | 0.0003144       | 0.01927      | 0.01401     | 130.5         | 0.06764                 | 0.0            | 0.02127                  | 0.1027       | 1192.67 | 276500000.0   |
| SFPUSDT       | 0.0004665     | 0.001144    | 0.02878      | 0.007978        | 0.0116       | 0.01042     | 83.03         | 0.0613                  | 0.0            | 0.0419                   | 0.1272       | 1015.67 | 276500000.0   |
| ENSUSDT       | 0.000484      | 0.000952    | 0.04527      | 0.009239        | 0.01226      | 0.01178     | 112.3         | 0.07785                 | 0.0            | 0.06307                  | 0.1381       | 736.83  | 276500000.0   |
| FLOWUSDT      | 0.0003238     | 0.0006346   | 0.03195      | 0.001654        | 0.01598      | 0.01362     | 134.8         | 0.0737                  | 0.0            | 0.0314                   | 0.07873      | 664.83  | 276500000.0   |
| BNXUSDT       | 0.0003434     | 0.000352    | 0.02502      | 0.0             | 0.01708      | 0.0138      | 107.6         | 0.07857                 | 0.0            | 0.02488                  | 0.03621      | 287.38  | 276500000.0   |
| ONTUSDT       | 0.0003407     | 0.0007366   | 0.04115      | 0.002805        | 0.01885      | 0.01478     | 138.2         | 0.07806                 | 0.0            | 0.04174                  | 0.08955      | 1394.62 | 276500000.0   |
| DARUSDT       | 0.0003888     | 0.0006108   | 0.02234      | 0.003876        | 0.01493      | 0.01177     | 131.6         | 0.05052                 | 0.0            | 0.01198                  | 0.04401      | 586.83  | 276500000.0   |
| BLUEBIRDUSDT  | 0.0004449     | 0.0005557   | 0.03171      | 0.0161          | 0.006072     | 0.005972    | 143.2         | 0.0416                  | 0.0            | 0.04002                  | 0.07857      | 399.46  | 276500000.0   |
| VETUSDT       | 0.0003554     | 0.001106    | 0.0241       | 0.002302        | 0.01547      | 0.01212     | 138.0         | 0.04999                 | 0.0            | 0.01476                  | 0.09497      | 1391.62 | 276500000.0   |
| BATUSDT       | 0.0003208     | 0.000746    | 0.03539      | 0.0005595       | 0.01575      | 0.01354     | 131.0         | 0.07327                 | 0.0            | 0.03975                  | 0.2414       | 1392.62 | 276500000.0   |
| COTIUSDT      | 0.0004586     | 0.001125    | 0.0263       | 0.00769         | 0.01121      | 0.0106      | 102.2         | 0.05344                 | 0.0            | 0.03999                  | 0.2307       | 1001.67 | 276500000.0   |
| NEOUSDT       | 0.0002882     | 0.0004857   | 0.02744      | 0.004227        | 0.01675      | 0.01623     | 123.6         | 0.07959                 | 0.0            | 0.03386                  | 0.09193      | 1388.62 | 276500000.0   |
| BCHUSDT       | 0.0004763     | 0.001089    | 0.02142      | 0.002431        | 0.01133      | 0.009384    | 125.2         | 0.04535                 | 0.0            | 0.02101                  | 0.1048       | 1435.96 | 276500000.0   |
| ANTUSDT       | 0.0001585     | 0.0002857   | 0.009558     | 0.0006749       | 0.01415      | 0.01099     | 71.7          | 0.04359                 | 0.0            | 0.005372                 | 0.03944      | 709.79  | 276500000.0   |
| XMRUSDT       | 0.0004206     | 0.001056    | 0.03444      | 0.009993        | 0.006291     | 0.007295    | 65.53         | 0.04163                 | 0.0            | 0.03851                  | 0.2442       | 1402.62 | 276500000.0   |
| XTZUSDT       | 0.0004536     | 0.00134     | 0.03345      | 0.007052        | 0.01258      | 0.01121     | 141.2         | 0.05438                 | 0.0            | 0.0401                   | 0.1612       | 1399.62 | 276500000.0   |
| DYDXUSDT      | 0.0002363     | 0.0004173   | 0.01404      | 0.003525        | 0.01475      | 0.0111      | 59.9          | 0.04485                 | 0.0            | 0.01195                  | 0.09149      | 817.83  | 276500000.0   |
| FOOTBALLUSDT  | 0.000282      | 0.0006902   | 0.06329      | 0.01777         | 0.0134       | 0.009795    | 135.6         | 0.05976                 | 0.0            | 0.05515                  | 0.09266      | 461.83  | 276500000.0   |
| PEOPLEUSDT    | 0.00045       | 0.0007946   | 0.0244       | 3.507e-05       | 0.01385      | 0.01097     | 100.1         | 0.05576                 | 0.0            | 0.02177                  | 0.08884      | 712.79  | 276500000.0   |
| ATOMUSDT      | 0.0004289     | 0.0009584   | 0.03074      | 0.003233        | 0.00747      | 0.00669     | 67.48         | 0.03853                 | 0.0            | 0.02568                  | 0.2092       | 1398.46 | 276500000.0   |
| LTCUSDT       | 0.0003455     | 0.0007009   | 0.01951      | 0.003111        | 0.01151      | 0.01078     | 141.7         | 0.04936                 | 0.0            | 0.02345                  | 0.2326       | 1427.62 | 276500000.0   |
| KSMUSDT       | 0.0004003     | 0.0008805   | 0.03181      | 0.01311         | 0.01554      | 0.01417     | 129.9         | 0.06185                 | 0.0            | 0.04961                  | 0.2037       | 1148.67 | 276500000.0   |
| ZECUSDT       | 0.0004958     | 0.0008301   | 0.02101      | 0.002847        | 0.01161      | 0.009748    | 109.8         | 0.04143                 | 0.0            | 0.01976                  | 0.2026       | 1400.62 | 276500000.0   |
| DGBUSDT       | 0.0003347     | 0.0006337   | 0.03683      | 0.007565        | 0.01382      | 0.01387     | 139.0         | 0.09042                 | 0.0            | 0.06746                  | 0.2458       | 959.83  | 276500000.0   |
| LPTUSDT       | 0.0004672     | 0.0006762   | 0.04988      | 0.02056         | 0.01631      | 0.01378     | 149.6         | 0.06607                 | 0.0            | 0.05423                  | 0.09546      | 755.83  | 277056666.666 |
| C98USDT       | 0.0003465     | 0.0005132   | 0.02677      | 0.004426        | 0.01757      | 0.01642     | 151.7         | 0.09279                 | 0.0            | 0.05382                  | 0.1877       | 834.83  | 277273333.333 |
| IOTXUSDT      | 0.0001831     | 0.0003228   | 0.02669      | 0.003759        | 0.01714      | 0.01595     | 152.1         | 0.09127                 | 0.0            | 0.0393                   | 0.1062       | 846.83  | 277311666.666 |
| NEARUSDT      | 0.000203      | 0.0004654   | 0.02362      | 0.000697        | 0.02021      | 0.01546     | 171.7         | 0.07581                 | 0.0            | 0.02671                  | 0.1311       | 1147.62 | 279266666.666 |
| BTCDOMUSDT    | 7.337e-05     | 8.881e-05   | 0.03005      | 0.008464        | 0.007231     | 0.005421    | 181.8         | 0.03583                 | 0.0            | 0.03266                  | 0.05766      | 898.83  | 280278333.333 |
| DASHUSDT      | 0.000303      | 0.0007536   | 0.03325      | 0.001694        | 0.01707      | 0.01455     | 206.8         | 0.08046                 | 0.0            | 0.04003                  | 0.1688       | 1401.62 | 282780000.0   |
| USDCUSDT      | -9.179e-10    | -9.179e-09  | 0.003724     | 0.0             | 60.0         | 0.6001      | nan           | 0.00489                 | 1.0            | 6.309e-05                | 6.447e-05    | 269.25  | 284500000.0   |
| ETHUSDT       | 0.0001827     | 0.0005432   | 0.02408      | 0.001007        | 0.01204      | 0.01006     | 224.7         | 0.0505                  | 0.0            | 0.0212                   | 0.1175       | 1435.96 | 284573333.333 |
| IOTAUSDT      | 0.0002003     | 0.0005981   | 0.03         | 0.00904         | 0.01615      | 0.01545     | 230.5         | 0.08269                 | 0.0            | 0.0471                   | 0.2423       | 1393.62 | 285151666.666 |
| BAKEUSDT      | 0.000245      | 0.000319    | 0.07519      | 0.02246         | 0.03102      | 0.02999     | 359.9         | 0.1685                  | 0.0            | 0.1255                   | 0.2177       | 931.67  | 300702277.096 |
| GTCUSDT       | 0.0001824     | 0.0003086   | 0.06565      | 0.004639        | 0.02811      | 0.02513     | 448.1         | 0.1441                  | 0.0            | 0.09422                  | 0.1846       | 908.83  | 306959075.616 |
| TOMOUSDT      | 0.0006926     | 0.0009765   | 0.0423       | 0.009718        | 0.01796      | 0.01618     | 542.6         | 0.08578                 | 0.0            | 0.06272                  | 0.1245       | 1150.67 | 316363333.333 |
| KAVAUSDT      | 0.0003745     | 0.0004803   | 0.03073      | 0.01986         | 0.02081      | 0.02234     | 675.6         | 0.079                   | 0.0            | 0.06285                  | 0.2356       | 1226.67 | 329658333.333 |
| KLAYUSDT      | 0.0001343     | 0.0001975   | 0.09983      | 0.06691         | 0.03677      | 0.0351      | 1099.0        | 0.272                   | 0.0            | 0.2137                   | 0.2579       | 785.83  | 391447273.234 |
| GMTUSDT       | 0.0007338     | 0.001066    | 0.076        | 0.05217         | 0.02699      | 0.03907     | 570.2         | 0.4197                  | 0.0            | 0.2949                   | 0.3397       | 631.79  | 428672360.049 |
| COCOSUSDT     | 7.164e-05     | 0.0007164   | 0.02283      | 0.01822         | 50.0         | 0.5045      | 4695.0        | 0.04385                 | 0.5            | 0.042                    | 0.09601      | 288.38  | 734576666.667 |
| HNTUSDT       | 0.0001862     | 0.0008964   | 0.02582      | 0.009294        | 10.01        | 0.111       | 6278.0        | 0.09887                 | 0.1            | 0.08666                  | 0.2171       | 1164.67 | 889905000.0   |
| CVCUSDT       | 0.0001441     | 0.001183    | 0.0317       | 0.01072         | 20.01        | 0.2125      | 8943.0        | 0.08465                 | 0.2            | 0.06976                  | 0.2443       | 1120.67 | 1156366666.67 |
| RAYUSDT       | 3.546e-05     | 0.0002677   | 0.01027      | 0.003834        | 30.01        | 0.308       | 9289.0        | 0.03704                 | 0.3            | 0.01896                  | 0.1401       | 838.83  | 1191951666.67 |
| SRMUSDT       | 0.0001259     | 0.0006746   | 0.03921      | 0.01826         | 20.02        | 0.2214      | 9289.0        | 0.1887                  | 0.2            | 0.1569                   | 0.248        | 1187.88 | 1196786737.21 |
| FTTUSDT       | 1.768e-05     | 0.0001768   | 0.008063     | 0.0001179       | 50.01        | 0.508       | 9309.0        | 0.06178                 | 0.5            | 0.01127                  | 0.3768       | 600.83  | 1322732013.25 |
| BTSUSDT       | 3.798e-05     | 0.0003645   | 0.05633      | 0.001717        | 30.02        | 0.3102      | 11430.0       | 0.07381                 | 0.3            | 0.02688                  | 0.1523       | 1038.67 | 1406593333.33 |
| SCUSDT        | 4.635e-05     | 0.0004635   | 0.01249      | 0.002327        | 40.01        | 0.4061      | 12900.0       | 0.04522                 | 0.4            | 0.01596                  | 0.1279       | 968.67  | 1554328333.33 |
| BTCSTUSDT     | 2.03e-06      | 2.03e-05    | 0.002583     | 0.0             | 80.0         | 0.8002      | 24000.0       | 0.00503                 | 0.8            | 0.0001329                | 0.002941     | 1007.67 | 2667805000.0  |
+---------------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+

+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                                  short                                                                                                                   |
+---------------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | time_at_max_exp | pa_dist_mean | pa_dist_std | hrs_stuck_max | pa_dist_1pct_worst_mean | loss_profit_rt | drawdown_1pct_worst_mean | drawdown_max | n_days  | score         |
+---------------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+
| PENDLEUSDT    | 0.005154      | 0.001857    | 0.0336       | 0.001925        | 0.01109      | 0.008554    | 96.8          | 0.03539                 | 0.0            | 0.01881                  | 0.0444       | 131.88  | 276499999.995 |
| ARKMUSDT      | 0.003594      | 0.002662    | 0.09203      | 0.01205         | 0.01741      | 0.01468     | 111.8         | 0.08899                 | 0.0            | 0.05736                  | 0.1079       | 131.88  | 276499999.996 |
| DODOXUSDT     | 0.003729      | 0.001822    | 0.03416      | 0.00114         | 0.01395      | 0.01041     | 71.93         | 0.04296                 | 0.0            | 0.01226                  | 0.02306      | 120.46  | 276499999.996 |
| 1000FLOKIUSDT | 0.004426      | 0.001774    | 0.01535      | 0.002422        | 0.009815     | 0.008777    | 84.42         | 0.03887                 | 0.0            | 0.00947                  | 0.06481      | 213.29  | 276499999.996 |
| AGLDUSDT      | 0.004108      | 0.002884    | 0.02761      | 0.01336         | 0.007366     | 0.008303    | 62.87         | 0.04714                 | 0.0            | 0.04818                  | 0.162        | 130.88  | 276499999.996 |
| SEIUSDT       | 0.004373      | 0.001944    | 0.02358      | 0.01383         | 0.009683     | 0.008332    | 87.85         | 0.03246                 | 0.0            | 0.01398                  | 0.07553      | 111.88  | 276499999.996 |
| HFTUSDT       | 0.002708      | 0.001373    | 0.05274      | 0.03741         | 0.00815      | 0.007561    | 83.37         | 0.04595                 | 0.0            | 0.04841                  | 0.07126      | 244.46  | 276499999.997 |
| MAVUSDT       | 0.002966      | 0.002055    | 0.05167      | 0.02939         | 0.01352      | 0.01093     | 77.78         | 0.07792                 | 0.0            | 0.08548                  | 0.1642       | 160.46  | 276499999.997 |
| BLURUSDT      | 0.00311       | 0.001411    | 0.01822      | 0.00324         | 0.01045      | 0.009618    | 84.43         | 0.04483                 | 0.0            | 0.01541                  | 0.06988      | 222.46  | 276499999.997 |
| SSVUSDT       | 0.002669      | 0.0015      | 0.04908      | 0.01913         | 0.01455      | 0.01189     | 74.98         | 0.05719                 | 0.0            | 0.05168                  | 0.1089       | 285.46  | 276499999.997 |
| MDTUSDT       | 0.002896      | 0.001194    | 0.02613      | 0.002037        | 0.01507      | 0.01201     | 97.95         | 0.06072                 | 0.0            | 0.02779                  | 0.1172       | 159.46  | 276499999.997 |
| IDEXUSDT      | 0.002458      | 0.002262    | 0.1292       | 0.07674         | 0.01029      | 0.009174    | 110.3         | 0.07424                 | 0.0            | 0.08006                  | 0.1221       | 217.46  | 276499999.998 |
| FXSUSDT       | 0.00151       | 0.001572    | 0.05349      | 0.03532         | 0.008551     | 0.008285    | 52.4          | 0.04935                 | 0.0            | 0.05166                  | 0.09222      | 320.83  | 276499999.998 |
| FETUSDT       | 0.002202      | 0.00187     | 0.04286      | 0.01726         | 0.01109      | 0.01102     | 82.12         | 0.07929                 | 0.0            | 0.08681                  | 0.1418       | 323.88  | 276499999.998 |
| FRONTUSDT     | 0.00199       | 0.002199    | 0.03461      | 0.005635        | 0.0143       | 0.01133     | 68.58         | 0.0664                  | 0.0            | 0.05289                  | 0.1681       | 75.38   | 276499999.998 |
| EDUUSDT       | 0.002078      | 0.001572    | 0.06127      | 0.008764        | 0.009184     | 0.008407    | 94.97         | 0.05446                 | 0.0            | 0.05022                  | 0.1171       | 220.46  | 276499999.998 |
| LUNA2USDT     | 0.002077      | 0.001126    | 0.02161      | 0.009697        | 0.009811     | 0.01111     | 133.4         | 0.0795                  | 0.0            | 0.08702                  | 0.2413       | 452.83  | 276499999.998 |
| GLMRUSDT      | 0.002055      | 0.001466    | 0.05335      | 0.01856         | 0.01448      | 0.01042     | 128.9         | 0.06968                 | 0.0            | 0.07329                  | 0.09903      | 71.92   | 276499999.998 |
